location,total_sqft,bath,price,BHK,price_per_sqft
balagere,1205.0,2,79.0,2,6556.016597510374
balagere,1012.0,2,68.0,2,6719.367588932806
banashankari,1077.0,2,37.64,2,3494.8932219127205
banashankari,1470.0,2,88.64,3,6029.931972789115
banashankari,1300.0,2,75.0,3,5769.2307692307695
banashankari,1800.0,3,115.0,3,6388.888888888889
banashankari,1125.0,2,63.0,2,5600.0
banashankari,1310.0,2,80.0,2,6106.8702290076335
banashankari,2600.0,4,135.0,3,5192.307692307692
banashankari,1900.0,2,170.0,3,8947.368421052632
banashankari,1260.0,2,75.0,2,5952.380952380952
banashankari,1170.0,2,46.79,2,3999.1452991452993
banashankari,1350.0,2,83.0,3,6148.148148148148
banashankari,1330.0,2,78.0,2,5864.661654135339
banashankari,1400.0,2,78.0,3,5571.428571428572
banashankari,1700.0,3,125.0,3,7352.941176470588
banashankari,1020.0,2,40.79,2,3999.0196078431372
banashankari,1600.0,2,63.98,2,3998.75
banashankari,1041.0,2,36.44,2,3500.480307396734
banashankari,2400.0,1,200.0,1,8333.333333333334
banashankari,1390.0,2,86.0,2,6187.050359712231
banashankari,1460.0,2,70.0,2,4794.520547945205
banashankari,1200.0,2,60.0,2,5000.0
banashankari,1290.0,2,80.0,2,6201.550387596899
banashankari,1186.0,2,65.0,2,5480.607082630691
banashankari,1650.0,3,101.0,3,6121.212121212121
banashankari,1181.0,2,75.0,2,6350.550381033023
banashankari,1105.0,2,90.0,2,8144.796380090498
banashankari,720.0,1,60.0,1,8333.333333333334
banashankari,1040.0,2,45.0,2,4326.923076923077
banashankari,1330.0,2,77.0,2,5789.473684210527
banashankari,1200.0,2,49.0,2,4083.3333333333335
banashankari,1185.0,2,67.0,2,5654.008438818565
banashankari,1000.0,2,50.0,2,5000.0
banashankari,1650.0,3,90.75,3,5500.0
banashankari,1310.0,2,80.43,2,6139.69465648855
banashankari,600.0,1,27.0,2,4500.0
banashankari,1430.0,2,87.8,2,6139.8601398601395
banashankari,1020.0,2,42.83,2,4199.019607843137
banashankari,1540.0,3,80.0,3,5194.805194805195
banashankari,1683.0,3,115.0,3,6833.036244800951
banashankari,1800.0,3,125.0,3,6944.444444444444
banashankari,1175.0,2,41.13,2,3500.4255319148942
banashankari,1800.0,3,175.0,3,9722.222222222223
banashankari,1450.0,2,50.75,2,3500.0
banashankari,1770.0,3,108.0,3,6101.6949152542375
banashankari,1200.0,3,74.52,3,6210.0
banashankari,1100.0,2,63.0,2,5727.272727272727
banashankari,1426.0,3,85.0,3,5960.729312762974
banashankari stage ii,1700.0,2,150.0,2,8823.529411764706
banashankari stage ii,1200.0,2,150.0,4,12500.0
banashankari stage ii,1500.0,2,120.0,3,8000.0
banashankari stage ii,2400.0,3,510.0,5,21250.0
banashankari stage ii,1240.0,2,59.52,3,4800.0
banashankari stage ii,1250.0,2,110.0,2,8800.0
banashankari stage ii,1260.0,2,95.0,3,7539.68253968254
banashankari stage ii,2400.0,2,300.0,3,12500.0
banashankari stage ii,1400.0,2,100.0,2,7142.857142857143
banashankari stage ii,2800.0,3,425.0,5,15178.57142857143
banashankari stage ii,3000.0,3,450.0,3,15000.0
banashankari stage ii,1200.0,2,198.0,3,16500.0
banashankari stage ii,1245.0,2,125.0,2,10040.160642570281
banashankari stage iii,1305.0,2,58.7,3,4498.08429118774
banashankari stage iii,1145.0,2,58.4,2,5100.436681222707
banashankari stage iii,1650.0,3,118.0,3,7151.515151515152
banashankari stage iii,2400.0,4,240.0,4,10000.0
banashankari stage iii,1350.0,2,68.0,3,5037.037037037037
banashankari stage iii,1305.0,2,59.0,3,4521.072796934866
banashankari stage iii,1305.0,2,60.0,3,4597.701149425287
banashankari stage iii,1200.0,2,42.0,2,3500.0
banashankari stage iii,1480.0,3,75.48,3,5100.0
banashankari stage iii,1304.0,2,111.0,2,8512.269938650306
banashankari stage iii,3000.0,6,150.0,6,5000.0
banashankari stage iii,1085.0,2,50.0,2,4608.294930875576
banashankari stage iii,1500.0,2,100.0,3,6666.666666666667
banashankari stage iii,1350.0,1,145.0,1,10740.74074074074
banashankari stage iii,2100.0,3,147.0,4,7000.0
banashankari stage iii,1420.0,2,95.0,3,6690.140845070423
banashankari stage v,1300.0,2,58.5,3,4500.0
banashankari stage v,1305.0,2,49.0,3,3754.7892720306513
banashankari stage v,1035.0,2,35.77,2,3456.038647342996
banashankari stage v,1355.0,2,61.0,3,4501.845018450184
banashankari stage v,1510.0,3,47.57,3,3150.3311258278145
banashankari stage v,1650.0,3,51.98,3,3150.3030303030305
banashankari stage v,1630.0,3,51.35,3,3150.306748466258
banashankari stage v,1315.0,2,49.0,3,3726.235741444867
banashankari stage v,1540.0,3,48.51,3,3150.0
banashankari stage v,920.0,2,41.5,2,4510.869565217391
banashankari stage vi,1177.5,2,59.935,2,5090.0212314225055
banashankari stage vi,4800.0,4,190.0,4,3958.3333333333335
banashankari stage vi,2800.0,4,89.0,4,3178.5714285714284
banashankari stage vi,2200.0,4,195.0,4,8863.636363636364
banashankari stage vi,1160.0,2,59.0,2,5086.206896551724
banashankari stage vi,1180.0,2,59.47,2,5039.830508474576
banashankari stage vi,1423.0,2,71.73,3,5040.758959943781
banashankari stage vi,1392.0,3,69.46,3,4989.942528735632
banashankari stage vi,1410.5,2,70.385,3,4990.074441687346
banashankari stage vi,4800.0,3,200.0,4,4166.666666666667
banaswadi,1184.0,2,53.0,2,4476.351351351352
banaswadi,1145.0,2,55.0,2,4803.493449781659
banaswadi,1250.0,2,60.0,2,4800.0
banaswadi,1365.0,2,73.0,2,5347.985347985348
banaswadi,1903.0,6,140.0,5,7356.8050446663165
banaswadi,1222.0,2,80.0,2,6546.6448445171845
banaswadi,870.0,2,38.0,2,4367.816091954023
banaswadi,1200.0,2,60.0,2,5000.0
banaswadi,527.0,1,35.0,1,6641.366223908918
banaswadi,1340.0,2,73.0,2,5447.761194029851
banaswadi,1008.0,2,52.0,2,5158.730158730159
banaswadi,1105.0,2,57.0,2,5158.371040723982
banjara layout,1200.0,2,70.0,2,5833.333333333333
banjara layout,1050.0,2,64.8,2,6171.428571428572
banjara layout,753.0,3,59.5,2,7901.726427622842
banjara layout,2500.0,4,140.0,3,5600.0
bannerghatta,1665.0,3,110.0,3,6606.606606606607
bannerghatta,2370.0,4,195.0,3,8227.848101265823
bannerghatta,1100.0,2,66.0,2,6000.0
bannerghatta,1113.0,2,70.0,2,6289.308176100629
bannerghatta,1200.0,2,73.2,2,6100.0
bannerghatta,1070.0,2,87.0,2,8130.841121495327
bannerghatta,1776.0,3,124.0,3,6981.981981981982
bannerghatta,1776.0,3,150.0,3,8445.945945945947
bannerghatta road,500.0,1,18.5,1,3700.0
bannerghatta road,1050.0,2,65.0,2,6190.476190476191
bannerghatta road,1170.0,2,66.0,3,5641.025641025641
bannerghatta road,595.0,1,33.32,1,5600.0
bannerghatta road,1445.0,3,95.0,3,6574.39446366782
bannerghatta road,1640.0,2,120.0,3,7317.073170731707
bannerghatta road,1460.0,2,90.0,3,6164.3835616438355
bannerghatta road,1179.0,2,66.02,2,5599.660729431722
bannerghatta road,1122.5,2,58.935,2,5250.334075723831
bannerghatta road,793.0,2,45.0,2,5674.653215636822
bannerghatta road,1400.0,2,78.0,2,5571.428571428572
bannerghatta road,1215.0,2,50.0,2,4115.22633744856
bannerghatta road,1654.0,3,100.0,3,6045.949214026602
bannerghatta road,1181.0,2,55.0,2,4657.070279424217
bannerghatta road,1200.0,2,75.0,2,6250.0
bannerghatta road,595.0,1,31.83,1,5349.579831932773
bannerghatta road,1105.0,2,51.0,2,4615.384615384615
bannerghatta road,1255.0,2,65.26,2,5200.000000000001
bannerghatta road,1550.0,3,82.0,3,5290.322580645161
bannerghatta road,1650.0,3,122.0,3,7393.939393939394
bannerghatta road,912.0,2,55.0,2,6030.701754385965
bannerghatta road,1218.0,2,73.0,2,5993.431855500821
bannerghatta road,1115.0,2,65.12,2,5840.358744394619
bannerghatta road,1893.0,3,100.0,3,5282.620179609086
bannerghatta road,1600.0,3,95.0,3,5937.5
bannerghatta road,1275.0,2,65.0,2,5098.0392156862745
bannerghatta road,892.0,2,39.0,2,4372.197309417041
bannerghatta road,1260.0,2,70.0,2,5555.555555555556
bannerghatta road,1157.0,2,40.0,2,3457.216940363008
bannerghatta road,1150.0,2,65.0,2,5652.173913043478
bannerghatta road,2835.0,5,260.0,4,9171.075837742505
bannerghatta road,1100.0,2,39.0,2,3545.4545454545455
bannerghatta road,1725.0,3,110.0,3,6376.811594202899
bannerghatta road,1850.0,6,150.0,6,8108.108108108108
bannerghatta road,950.0,2,38.0,2,4000.0
bannerghatta road,1220.0,2,80.0,2,6557.377049180328
bannerghatta road,1130.0,2,78.0,2,6902.654867256637
bannerghatta road,1486.0,3,83.22,3,5600.269179004038
bannerghatta road,1460.0,2,75.0,3,5136.986301369863
bannerghatta road,1015.0,2,48.0,2,4729.064039408867
bannerghatta road,1115.0,2,61.0,2,5470.85201793722
bannerghatta road,1136.0,2,48.0,2,4225.352112676056
bannerghatta road,2700.0,4,260.0,4,9629.62962962963
bannerghatta road,1200.0,2,69.0,3,5750.0
bannerghatta road,1465.0,2,76.0,3,5187.713310580205
bannerghatta road,1302.5,2,67.73,2,5200.0
bannerghatta road,1200.0,2,65.0,2,5416.666666666667
bannerghatta road,1240.0,2,65.0,2,5241.935483870968
bannerghatta road,1476.0,3,125.0,3,8468.834688346884
bannerghatta road,1532.5,3,84.29,3,5500.163132137031
bannerghatta road,1268.0,2,69.0,2,5441.640378548896
bannerghatta road,1450.0,2,87.0,3,6000.0
bannerghatta road,2932.0,5,195.0,4,6650.75034106412
bannerghatta road,960.0,2,58.0,2,6041.666666666667
bannerghatta road,1750.0,3,130.0,3,7428.571428571428
bannerghatta road,1275.0,2,73.0,2,5725.490196078431
bannerghatta road,1240.0,2,71.0,2,5725.806451612903
bannerghatta road,1215.0,2,68.0,2,5596.707818930041
bannerghatta road,1894.0,3,115.0,3,6071.805702217529
bannerghatta road,1693.0,3,89.0,3,5256.940342587123
bannerghatta road,1280.0,2,60.16,2,4700.0
bannerghatta road,630.0,1,35.0,1,5555.555555555556
bannerghatta road,1365.0,3,76.18,3,5580.952380952382
bannerghatta road,1115.0,2,78.0,2,6995.5156950672645
bannerghatta road,1532.5,3,79.465,3,5185.318107667211
bannerghatta road,1655.0,3,90.0,3,5438.0664652567975
bannerghatta road,1247.0,2,47.39,2,3800.3207698476344
bannerghatta road,1237.5,2,49.49,2,3999.191919191919
bannerghatta road,1650.0,3,94.0,3,5696.969696969697
bannerghatta road,905.0,2,65.0,2,7182.32044198895
bannerghatta road,1000.0,2,50.0,2,5000.0
bannerghatta road,2185.0,3,120.0,4,5491.990846681922
bannerghatta road,1012.0,2,45.0,2,4446.640316205534
bannerghatta road,1460.0,2,80.0,3,5479.45205479452
bannerghatta road,1340.0,2,85.0,2,6343.2835820895525
bannerghatta road,1711.0,3,125.0,3,7305.669199298656
bannerghatta road,1520.0,2,81.0,3,5328.9473684210525
bannerghatta road,2826.0,3,148.0,3,5237.0842179759375
bannerghatta road,1154.0,2,47.0,2,4072.790294627383
bannerghatta road,1000.0,2,44.5,2,4450.0
bannerghatta road,1250.0,2,48.0,2,3840.0
bannerghatta road,1640.0,3,105.0,3,6402.4390243902435
bannerghatta road,1012.0,2,44.0,2,4347.826086956522
bannerghatta road,1527.0,3,115.0,3,7531.106745252128
bannerghatta road,1550.0,3,96.0,3,6193.548387096775
bannerghatta road,1200.0,2,78.0,2,6500.0
bannerghatta road,1885.0,3,125.0,3,6631.29973474801
bannerghatta road,1450.0,2,78.0,3,5379.310344827586
bannerghatta road,700.0,1,31.2,1,4457.142857142857
bannerghatta road,905.0,2,58.0,2,6408.839779005525
bannerghatta road,1920.0,3,122.0,3,6354.166666666667
bannerghatta road,2400.0,4,180.0,4,7500.0
bannerghatta road,1270.0,2,45.0,2,3543.3070866141734
bannerghatta road,1520.0,2,80.0,3,5263.1578947368425
bannerghatta road,1270.0,2,73.0,3,5748.031496062992
bannerghatta road,1846.0,3,120.0,3,6500.541711809317
bannerghatta road,1122.5,2,61.74,2,5500.22271714922
bannerghatta road,1655.0,3,95.0,3,5740.181268882176
bannerghatta road,1206.0,2,53.0,2,4394.69320066335
bannerghatta road,1150.0,2,55.0,2,4782.608695652174
bannerghatta road,1215.0,2,65.0,2,5349.794238683127
bannerghatta road,1510.0,2,110.0,3,7284.76821192053
bannerghatta road,1022.0,2,35.0,2,3424.6575342465753
bannerghatta road,1246.0,2,47.35,2,3800.1605136436597
bannerghatta road,1470.0,2,85.0,3,5782.312925170068
bannerghatta road,1160.0,2,45.0,2,3879.310344827586
bannerghatta road,970.0,2,57.0,2,5876.288659793814
bannerghatta road,1527.0,3,142.0,3,9299.279633267846
basavangudi,1036.0,2,105.0,2,10135.135135135135
basavangudi,2600.0,4,260.0,4,10000.0
basavangudi,1600.0,2,160.0,3,10000.0
basavangudi,1560.0,2,145.0,2,9294.871794871795
basavangudi,1800.0,3,195.0,3,10833.333333333334
basavangudi,1100.0,2,93.0,2,8454.545454545454
basavangudi,1050.0,2,103.0,2,9809.52380952381
basavangudi,1180.0,2,124.0,2,10508.474576271186
basavangudi,1200.0,2,120.0,2,10000.0
basavangudi,2453.0,3,250.0,4,10191.602119853242
basaveshwara nagar,4500.0,5,415.0,5,9222.222222222223
basaveshwara nagar,1865.0,3,145.0,3,7774.798927613941
basaveshwara nagar,1200.0,2,90.0,2,7500.0
basaveshwara nagar,2400.0,4,310.0,5,12916.666666666666
basaveshwara nagar,1200.0,2,80.0,2,6666.666666666667
basaveshwara nagar,900.0,2,60.0,2,6666.666666666667
basaveshwara nagar,1900.0,3,150.0,3,7894.736842105263
basaveshwara nagar,1200.0,2,85.0,2,7083.333333333333
basaveshwara nagar,1200.0,2,70.0,2,5833.333333333333
battarahalli,1200.0,2,65.0,2,5416.666666666667
battarahalli,1779.0,3,89.61,3,5037.099494097808
battarahalli,1300.0,2,50.0,2,3846.153846153846
battarahalli,1945.0,3,97.42,3,5008.740359897172
battarahalli,1777.0,3,100.0,3,5627.462014631401
battarahalli,1135.0,2,43.0,2,3788.546255506608
battarahalli,1276.0,2,45.0,2,3526.6457680250783
battarahalli,1880.0,3,94.36,3,5019.148936170212
battarahalli,1071.0,2,62.0,2,5788.9822595704945
battarahalli,1165.0,2,43.0,2,3690.987124463519
battarahalli,1636.0,2,82.89,2,5066.6259168704155
battarahalli,1779.0,3,90.0,3,5059.02192242833
battarahalli,1090.0,2,38.37,2,3520.1834862385317
battarahalli,2082.0,3,104.0,3,4995.1969260326605
battarahalli,2024.0,3,103.0,3,5088.932806324111
battarahalli,1097.0,2,49.0,2,4466.727438468551
begur,1419.0,2,59.0,3,4157.85764622974
begur,1580.0,3,75.0,3,4746.835443037975
begur,1559.0,3,63.0,3,4041.0519563822963
begur,1445.0,2,47.1,3,3259.515570934256
begur,1475.0,2,74.0,3,5016.949152542373
begur,3500.0,4,185.0,3,5285.714285714285
begur,1100.0,2,55.0,2,5000.0
begur,1306.0,2,65.0,2,4977.029096477795
begur,1304.0,3,65.0,3,4984.662576687117
begur,1411.0,2,60.0,3,4252.303330970943
begur,815.0,2,40.0,2,4907.9754601227
begur,1443.0,2,70.0,3,4851.004851004851
begur road,1200.0,2,44.0,2,3666.6666666666665
begur road,1200.0,2,46.8,2,3900.0
begur road,1160.0,2,44.0,2,3793.103448275862
begur road,1584.0,3,65.0,3,4103.535353535353
begur road,1615.0,3,59.76,3,3700.30959752322
begur road,1200.0,2,43.2,2,3600.0
begur road,1160.0,2,44.08,2,3800.0
begur road,1200.0,2,45.0,2,3750.0
begur road,1615.0,3,60.0,3,3715.170278637771
begur road,1410.0,2,53.0,3,3758.8652482269504
begur road,1200.0,2,37.8,2,3149.9999999999995
begur road,1160.0,2,40.59,2,3499.1379310344832
begur road,1260.0,2,46.62,2,3700.0
begur road,1600.0,3,58.14,3,3633.75
begur road,1500.0,2,70.0,3,4666.666666666667
begur road,1160.0,2,42.0,2,3620.689655172414
begur road,1240.0,2,39.06,2,3150.0
begur road,1500.0,2,55.0,3,3666.6666666666665
begur road,1410.0,2,52.17,3,3700.0
begur road,1583.0,3,74.4,3,4699.936828806065
begur road,1170.0,2,46.0,2,3931.6239316239316
begur road,1160.0,2,42.92,2,3700.0
begur road,1565.0,2,59.76,3,3818.5303514376997
begur road,1410.0,2,53.58,3,3800.0
begur road,1200.0,2,42.6,2,3550.0
begur road,1334.0,2,42.69,2,3200.1499250374814
begur road,1565.0,2,57.91,3,3700.3194888178914
begur road,1200.0,2,45.6,2,3800.0
begur road,1215.0,2,43.13,2,3549.794238683128
begur road,1444.0,2,71.5,3,4951.523545706371
begur road,1160.0,2,36.54,2,3150.0
begur road,1200.0,2,44.4,2,3700.0
begur road,1260.0,2,39.69,2,3150.0
begur road,952.0,2,42.0,2,4411.764705882353
begur road,1200.0,2,42.0,2,3500.0
begur road,1240.0,2,45.88,2,3700.0
begur road,1200.0,3,50.0,3,4166.666666666667
begur road,1100.0,2,42.6,2,3872.7272727272725
begur road,644.0,1,32.0,1,4968.944099378882
begur road,1215.0,2,43.75,2,3600.8230452674898
begur road,1200.0,2,44.73,2,3727.5
begur road,1410.0,2,54.99,3,3900.0
bellandur,1767.0,3,103.0,3,5829.088851160159
bellandur,1205.0,2,66.0,2,5477.178423236514
bellandur,1250.0,2,76.0,2,6080.0
bellandur,1000.0,2,50.0,2,5000.0
bellandur,1281.0,2,74.0,2,5776.736924277908
bellandur,921.0,2,40.0,2,4343.105320304017
bellandur,1490.0,2,98.0,3,6577.181208053691
bellandur,2039.0,3,168.0,3,8239.333006375675
bellandur,1605.0,3,85.0,3,5295.95015576324
bellandur,1692.0,3,88.0,3,5200.945626477542
bellandur,1220.0,2,60.0,2,4918.0327868852455
bellandur,1299.0,2,82.0,2,6312.548113933795
bellandur,900.0,2,56.0,2,6222.222222222223
bellandur,1350.0,2,79.0,2,5851.851851851852
bellandur,1286.0,2,57.0,2,4432.348367029549
bellandur,3016.0,4,230.0,4,7625.994694960213
bellandur,1457.0,2,85.0,2,5833.905284831846
bellandur,1195.0,2,51.0,2,4267.782426778243
bellandur,1050.0,2,72.0,2,6857.142857142857
bellandur,3600.0,4,260.0,4,7222.222222222223
bellandur,1310.0,2,72.0,2,5496.18320610687
bellandur,924.0,2,35.11,2,3799.78354978355
bellandur,1785.0,3,118.0,3,6610.644257703081
bellandur,1051.0,2,60.0,2,5708.848715509039
bellandur,1060.0,2,65.0,2,6132.075471698113
bellandur,1100.0,2,62.0,2,5636.363636363636
bellandur,1550.0,2,59.0,2,3806.451612903226
bellandur,1685.0,3,100.0,3,5934.718100890208
bellandur,982.0,2,55.0,2,5600.814663951121
bellandur,981.0,2,37.28,2,3800.2038735983692
bellandur,1205.0,2,59.0,2,4896.265560165975
bellandur,1063.0,2,58.0,2,5456.255879586077
bellandur,1201.0,2,59.99,2,4995.004163197335
bellandur,1325.0,2,65.0,2,4905.66037735849
bellandur,1281.0,2,87.0,2,6791.569086651054
bellandur,1200.0,2,52.0,2,4333.333333333333
bellandur,1785.0,3,120.0,3,6722.689075630252
bellandur,1088.0,2,48.0,2,4411.764705882353
bellandur,1310.0,2,85.0,2,6488.5496183206105
bellandur,982.0,2,37.28,2,3796.3340122199593
bellandur,1465.0,3,90.0,2,6143.344709897611
bellandur,1767.0,3,109.0,3,6168.647425014148
bellandur,3600.0,4,245.0,4,6805.555555555556
bellandur,1170.0,2,46.79,2,3999.1452991452993
bellandur,1150.0,2,69.44,2,6038.260869565217
bellandur,1200.0,2,45.0,2,3750.0
bellandur,1410.0,3,92.0,2,6524.822695035461
bellandur,950.0,2,35.0,2,3684.2105263157896
bellandur,1015.0,2,60.0,2,5911.330049261083
bellandur,1685.0,3,101.0,3,5994.06528189911
bellandur,1735.0,3,105.0,3,6051.873198847262
bellandur,1685.0,3,115.0,3,6824.925816023739
bellandur,1846.0,3,135.0,3,7313.109425785482
bellandur,1049.0,2,51.0,2,4861.773117254528
bellandur,1211.0,2,63.0,2,5202.312138728324
bellandur,1717.0,3,110.0,3,6406.523005241701
bellandur,1185.0,2,47.39,2,3999.15611814346
bellandur,1200.0,2,62.0,2,5166.666666666667
bellandur,1251.0,2,47.0,2,3756.994404476419
bellandur,960.0,2,48.0,2,5000.0
bellandur,1690.0,2,116.0,3,6863.905325443787
bellandur,950.0,1,40.0,1,4210.526315789473
bellandur,850.0,2,45.0,2,5294.117647058823
bellandur,1454.0,2,90.0,2,6189.821182943604
bellandur,1195.0,2,52.0,2,4351.464435146443
bellandur,1435.0,2,115.0,3,8013.937282229966
bellandur,1260.0,2,83.5,2,6626.984126984127
bellandur,1535.0,3,90.0,3,5863.192182410424
bellandur,1047.0,2,75.0,2,7163.323782234957
bellandur,1096.0,2,40.0,2,3649.6350364963505
bellandur,1262.0,2,47.0,2,3724.247226624406
benson town,3200.0,4,350.0,3,10937.5
benson town,4460.0,5,650.0,4,14573.991031390135
benson town,2850.0,4,470.0,3,16491.22807017544
benson town,1300.0,2,120.0,2,9230.76923076923
benson town,1567.0,3,140.0,2,8934.269304403319
benson town,1688.12,2,270.0,2,15994.123640499492
benson town,1805.0,3,280.0,3,15512.465373961219
benson town,1688.0,2,280.0,2,16587.677725118483
bharathi nagar,1322.0,2,68.0,2,5143.721633888048
bharathi nagar,1351.0,2,70.0,2,5181.347150259067
bharathi nagar,1384.0,2,59.0,2,4263.005780346821
bharathi nagar,1351.0,2,74.0,2,5477.424130273871
bharathi nagar,1432.0,2,68.0,2,4748.6033519553075
bharathi nagar,1349.0,2,56.7,2,4203.113417346182
bharathi nagar,1328.0,2,69.0,2,5195.78313253012
bharathi nagar,1300.0,2,55.86,2,4296.923076923077
bhoganhalli,1670.0,3,99.0,3,5928.143712574851
bhoganhalli,1444.0,2,75.97,2,5261.0803324099725
bhoganhalli,1447.0,2,75.97,2,5250.172771250864
bhoganhalli,1700.0,3,126.0,3,7411.764705882353
bhoganhalli,1760.0,3,127.0,3,7215.909090909091
bhoganhalli,1949.0,3,129.0,3,6618.778860954336
bhoganhalli,1760.0,3,128.0,3,7272.727272727273
bhoganhalli,2439.0,4,185.0,4,7585.075850758508
bhoganhalli,1205.0,2,64.47,2,5350.207468879668
bhoganhalli,2439.0,4,190.0,4,7790.077900779008
bhoganhalli,2439.0,5,170.0,4,6970.069700697007
bhoganhalli,1205.0,2,68.32,2,5669.709543568464
bhoganhalli,1260.0,2,69.9,2,5547.619047619049
bhoganhalli,2439.0,4,170.0,4,6970.069700697007
bhoganhalli,1707.0,3,115.0,3,6736.965436438196
bhoganhalli,970.0,2,52.5,2,5412.371134020618
bhoganhalli,1277.0,2,79.89,2,6256.068911511355
bhoganhalli,1703.0,3,120.0,3,7046.388725778039
billekahalli,1125.0,2,62.0,2,5511.111111111111
billekahalli,1090.0,2,52.0,2,4770.642201834862
billekahalli,1112.0,2,62.0,2,5575.5395683453235
billekahalli,2400.0,3,150.0,3,6250.0
billekahalli,2968.0,3,225.0,3,7580.8625336927225
billekahalli,950.0,2,58.11,2,6116.8421052631575
billekahalli,1360.0,2,110.0,2,8088.235294117647
billekahalli,1125.0,2,65.0,2,5777.777777777777
billekahalli,950.0,2,56.0,2,5894.736842105263
billekahalli,1805.0,3,134.0,3,7423.822714681441
binny pete,1755.0,3,122.0,3,6951.5669515669515
binny pete,665.0,1,50.75,1,7631.578947368421
binny pete,1245.0,2,86.28,2,6930.120481927711
binny pete,660.0,1,54.0,1,8181.818181818182
binny pete,665.0,1,46.08,1,6929.3233082706765
binny pete,660.0,1,62.0,1,9393.939393939394
binny pete,1365.0,2,122.0,2,8937.728937728938
binny pete,1795.0,3,139.0,3,7743.732590529248
binny pete,1740.0,3,150.0,3,8620.689655172413
binny pete,1970.0,3,164.0,3,8324.873096446701
binny pete,1516.0,3,147.0,3,9696.569920844327
bisuvanahalli,1180.0,3,48.0,3,4067.7966101694915
bisuvanahalli,1075.0,2,46.0,3,4279.069767441861
bisuvanahalli,1075.0,2,45.0,3,4186.046511627907
bisuvanahalli,845.0,2,33.0,2,3905.3254437869823
bisuvanahalli,845.0,2,37.0,2,4378.698224852071
bisuvanahalli,845.0,2,29.0,2,3431.9526627218934
bisuvanahalli,1075.0,2,47.0,3,4372.093023255814
bisuvanahalli,850.0,1,32.0,2,3764.705882352941
bisuvanahalli,1075.0,2,50.0,3,4651.162790697675
bisuvanahalli,1075.0,2,52.0,3,4837.209302325581
bisuvanahalli,1180.0,2,46.0,3,3898.3050847457625
bisuvanahalli,1075.0,2,42.0,3,3906.9767441860463
bisuvanahalli,1075.0,2,43.0,3,4000.0
bisuvanahalli,700.0,1,32.0,2,4571.428571428572
